snapshot_ts,store_id,product_id,on_hand_qty
2026-01-08T16:25:39.219674,S001,P0091,86
2026-01-08T16:25:39.219674,S002,P0091,48
2026-01-08T16:25:39.219674,S003,P0091,117
2026-01-08T16:25:39.219674,S004,P0091,89
2026-01-08T16:25:39.219674,S005,P0091,13
2026-01-08T16:25:39.219674,S001,P0092,100
2026-01-08T16:25:39.219674,S002,P0092,96
2026-01-08T16:25:39.219674,S003,P0092,135
2026-01-08T16:25:39.219674,S004,P0092,160
2026-01-08T16:25:39.219674,S005,P0092,72
2026-01-08T16:25:39.219674,S001,P0093,132
2026-01-08T16:25:39.219674,S002,P0093,19
2026-01-08T16:25:39.219674,S003,P0093,147
2026-01-08T16:25:39.219674,S004,P0093,32
2026-01-08T16:25:39.219674,S005,P0093,34
2026-01-08T16:25:39.219674,S001,P0094,47
2026-01-08T16:25:39.219674,S002,P0094,189
2026-01-08T16:25:39.219674,S003,P0094,97
2026-01-08T16:25:39.219674,S004,P0094,36
2026-01-08T16:25:39.219674,S005,P0094,161
2026-01-08T16:25:39.219674,S001,P0095,138
2026-01-08T16:25:39.219674,S002,P0095,26
2026-01-08T16:25:39.219674,S003,P0095,178
2026-01-08T16:25:39.219674,S004,P0095,186
2026-01-08T16:25:39.219674,S005,P0095,166
2026-01-08T16:25:39.219674,S001,P0096,118
2026-01-08T16:25:39.219674,S002,P0096,81
2026-01-08T16:25:39.219674,S003,P0096,73
2026-01-08T16:25:39.219674,S004,P0096,33
2026-01-08T16:25:39.219674,S005,P0096,89
2026-01-08T16:25:39.219674,S001,P0097,179
2026-01-08T16:25:39.219674,S002,P0097,4
2026-01-08T16:25:39.219674,S003,P0097,141
2026-01-08T16:25:39.219674,S004,P0097,41
2026-01-08T16:25:39.219674,S005,P0097,123
2026-01-08T16:25:39.219674,S001,P0098,177
2026-01-08T16:25:39.219674,S002,P0098,118
2026-01-08T16:25:39.219674,S003,P0098,135
2026-01-08T16:25:39.219674,S004,P0098,83
2026-01-08T16:25:39.219674,S005,P0098,17
2026-01-08T16:25:39.219674,S001,P0099,150
2026-01-08T16:25:39.219674,S002,P0099,32
2026-01-08T16:25:39.219674,S003,P0099,94
2026-01-08T16:25:39.219674,S004,P0099,132
2026-01-08T16:25:39.219674,S005,P0099,60
2026-01-08T16:25:39.219674,S001,P0100,136
2026-01-08T16:25:39.219674,S002,P0100,162
2026-01-08T16:25:39.219674,S003,P0100,155
2026-01-08T16:25:39.219674,S004,P0100,130
2026-01-08T16:25:39.219674,S005,P0100,92
2026-01-09T16:25:39.219674,S001,P0001,142
2026-01-09T16:25:39.219674,S002,P0001,3
2026-01-09T16:25:39.219674,S003,P0001,119
2026-01-09T16:25:39.219674,S004,P0001,174
2026-01-09T16:25:39.219674,S005,P0001,66
2026-01-09T16:25:39.219674,S001,P0002,148
2026-01-09T16:25:39.219674,S002,P0002,50
2026-01-09T16:25:39.219674,S003,P0002,86
2026-01-09T16:25:39.219674,S004,P0002,159
2026-01-09T16:25:39.219674,S005,P0002,154
2026-01-09T16:25:39.219674,S001,P0003,71
2026-01-09T16:25:39.219674,S002,P0003,142
2026-01-09T16:25:39.219674,S003,P0003,132
2026-01-09T16:25:39.219674,S004,P0003,75
2026-01-09T16:25:39.219674,S005,P0003,131
2026-01-09T16:25:39.219674,S001,P0004,184
2026-01-09T16:25:39.219674,S002,P0004,198
2026-01-09T16:25:39.219674,S003,P0004,117
2026-01-09T16:25:39.219674,S004,P0004,150
2026-01-09T16:25:39.219674,S005,P0004,61
2026-01-09T16:25:39.219674,S001,P0005,18
2026-01-09T16:25:39.219674,S002,P0005,54
2026-01-09T16:25:39.219674,S003,P0005,105
2026-01-09T16:25:39.219674,S004,P0005,134
2026-01-09T16:25:39.219674,S005,P0005,28
2026-01-09T16:25:39.219674,S001,P0006,61
2026-01-09T16:25:39.219674,S002,P0006,167
2026-01-09T16:25:39.219674,S003,P0006,77
2026-01-09T16:25:39.219674,S004,P0006,82
2026-01-09T16:25:39.219674,S005,P0006,85
2026-01-09T16:25:39.219674,S001,P0007,90
2026-01-09T16:25:39.219674,S002,P0007,74
2026-01-09T16:25:39.219674,S003,P0007,198
2026-01-09T16:25:39.219674,S004,P0007,71
2026-01-09T16:25:39.219674,S005,P0007,74
2026-01-09T16:25:39.219674,S001,P0008,118
2026-01-09T16:25:39.219674,S002,P0008,90
2026-01-09T16:25:39.219674,S003,P0008,55
2026-01-09T16:25:39.219674,S004,P0008,163
2026-01-09T16:25:39.219674,S005,P0008,40
2026-01-09T16:25:39.219674,S001,P0009,121
2026-01-09T16:25:39.219674,S002,P0009,141
2026-01-09T16:25:39.219674,S003,P0009,63
2026-01-09T16:25:39.219674,S004,P0009,110
2026-01-09T16:25:39.219674,S005,P0009,153
2026-01-09T16:25:39.219674,S001,P0010,130
2026-01-09T16:25:39.219674,S002,P0010,134
2026-01-09T16:25:39.219674,S003,P0010,12
2026-01-09T16:25:39.219674,S004,P0010,58
2026-01-09T16:25:39.219674,S005,P0010,99
2026-01-09T16:25:39.219674,S001,P0011,133
2026-01-09T16:25:39.219674,S002,P0011,134
2026-01-09T16:25:39.219674,S003,P0011,101
2026-01-09T16:25:39.219674,S004,P0011,148
2026-01-09T16:25:39.219674,S005,P0011,20
2026-01-09T16:25:39.219674,S001,P0012,169
2026-01-09T16:25:39.219674,S002,P0012,132
2026-01-09T16:25:39.219674,S003,P0012,45
2026-01-09T16:25:39.219674,S004,P0012,85
2026-01-09T16:25:39.219674,S005,P0012,34
2026-01-09T16:25:39.219674,S001,P0013,103
2026-01-09T16:25:39.219674,S002,P0013,49
2026-01-09T16:25:39.219674,S003,P0013,169
2026-01-09T16:25:39.219674,S004,P0013,2
2026-01-09T16:25:39.219674,S005,P0013,136
2026-01-09T16:25:39.219674,S001,P0014,90
2026-01-09T16:25:39.219674,S002,P0014,138
2026-01-09T16:25:39.219674,S003,P0014,26
2026-01-09T16:25:39.219674,S004,P0014,152
2026-01-09T16:25:39.219674,S005,P0014,52
2026-01-09T16:25:39.219674,S001,P0015,128
2026-01-09T16:25:39.219674,S002,P0015,141
2026-01-09T16:25:39.219674,S003,P0015,152
2026-01-09T16:25:39.219674,S004,P0015,181
2026-01-09T16:25:39.219674,S005,P0015,15
2026-01-09T16:25:39.219674,S001,P0016,80
2026-01-09T16:25:39.219674,S002,P0016,88
2026-01-09T16:25:39.219674,S003,P0016,28
2026-01-09T16:25:39.219674,S004,P0016,191
2026-01-09T16:25:39.219674,S005,P0016,16
2026-01-09T16:25:39.219674,S001,P0017,50
2026-01-09T16:25:39.219674,S002,P0017,14
2026-01-09T16:25:39.219674,S003,P0017,85
2026-01-09T16:25:39.219674,S004,P0017,88
2026-01-09T16:25:39.219674,S005,P0017,123
2026-01-09T16:25:39.219674,S001,P0018,70
2026-01-09T16:25:39.219674,S002,P0018,7
2026-01-09T16:25:39.219674,S003,P0018,184
2026-01-09T16:25:39.219674,S004,P0018,156
2026-01-09T16:25:39.219674,S005,P0018,94
2026-01-09T16:25:39.219674,S001,P0019,53
2026-01-09T16:25:39.219674,S002,P0019,16
2026-01-09T16:25:39.219674,S003,P0019,3
2026-01-09T16:25:39.219674,S004,P0019,182
2026-01-09T16:25:39.219674,S005,P0019,29
2026-01-09T16:25:39.219674,S001,P0020,109
2026-01-09T16:25:39.219674,S002,P0020,114
2026-01-09T16:25:39.219674,S003,P0020,176
2026-01-09T16:25:39.219674,S004,P0020,41
2026-01-09T16:25:39.219674,S005,P0020,105
2026-01-09T16:25:39.219674,S001,P0021,171
2026-01-09T16:25:39.219674,S002,P0021,97
2026-01-09T16:25:39.219674,S003,P0021,113
2026-01-09T16:25:39.219674,S004,P0021,164
2026-01-09T16:25:39.219674,S005,P0021,184
2026-01-09T16:25:39.219674,S001,P0022,178
2026-01-09T16:25:39.219674,S002,P0022,184
2026-01-09T16:25:39.219674,S003,P0022,190
2026-01-09T16:25:39.219674,S004,P0022,185
2026-01-09T16:25:39.219674,S005,P0022,11
2026-01-09T16:25:39.219674,S001,P0023,120
2026-01-09T16:25:39.219674,S002,P0023,80
2026-01-09T16:25:39.219674,S003,P0023,146
2026-01-09T16:25:39.219674,S004,P0023,60
2026-01-09T16:25:39.219674,S005,P0023,143
2026-01-09T16:25:39.219674,S001,P0024,47
2026-01-09T16:25:39.219674,S002,P0024,12
2026-01-09T16:25:39.219674,S003,P0024,5
2026-01-09T16:25:39.219674,S004,P0024,123
2026-01-09T16:25:39.219674,S005,P0024,174
2026-01-09T16:25:39.219674,S001,P0025,35
2026-01-09T16:25:39.219674,S002,P0025,162
2026-01-09T16:25:39.219674,S003,P0025,100
2026-01-09T16:25:39.219674,S004,P0025,113
2026-01-09T16:25:39.219674,S005,P0025,180
2026-01-09T16:25:39.219674,S001,P0026,115
2026-01-09T16:25:39.219674,S002,P0026,131
2026-01-09T16:25:39.219674,S003,P0026,51
2026-01-09T16:25:39.219674,S004,P0026,183
2026-01-09T16:25:39.219674,S005,P0026,146
2026-01-09T16:25:39.219674,S001,P0027,121
2026-01-09T16:25:39.219674,S002,P0027,76
2026-01-09T16:25:39.219674,S003,P0027,185
2026-01-09T16:25:39.219674,S004,P0027,189
2026-01-09T16:25:39.219674,S005,P0027,179
2026-01-09T16:25:39.219674,S001,P0028,188
2026-01-09T16:25:39.219674,S002,P0028,102
2026-01-09T16:25:39.219674,S003,P0028,137
2026-01-09T16:25:39.219674,S004,P0028,159
2026-01-09T16:25:39.219674,S005,P0028,149
2026-01-09T16:25:39.219674,S001,P0029,169
2026-01-09T16:25:39.219674,S002,P0029,76
2026-01-09T16:25:39.219674,S003,P0029,147
2026-01-09T16:25:39.219674,S004,P0029,91
2026-01-09T16:25:39.219674,S005,P0029,8
2026-01-09T16:25:39.219674,S001,P0030,126
2026-01-09T16:25:39.219674,S002,P0030,174
2026-01-09T16:25:39.219674,S003,P0030,84
2026-01-09T16:25:39.219674,S004,P0030,111
2026-01-09T16:25:39.219674,S005,P0030,177
2026-01-09T16:25:39.219674,S001,P0031,84
2026-01-09T16:25:39.219674,S002,P0031,109
2026-01-09T16:25:39.219674,S003,P0031,53
2026-01-09T16:25:39.219674,S004,P0031,1
2026-01-09T16:25:39.219674,S005,P0031,79
2026-01-09T16:25:39.219674,S001,P0032,95
2026-01-09T16:25:39.219674,S002,P0032,194
2026-01-09T16:25:39.219674,S003,P0032,39
2026-01-09T16:25:39.219674,S004,P0032,147
2026-01-09T16:25:39.219674,S005,P0032,142
2026-01-09T16:25:39.219674,S001,P0033,116
2026-01-09T16:25:39.219674,S002,P0033,177
2026-01-09T16:25:39.219674,S003,P0033,132
2026-01-09T16:25:39.219674,S004,P0033,135
2026-01-09T16:25:39.219674,S005,P0033,107
2026-01-09T16:25:39.219674,S001,P0034,2
2026-01-09T16:25:39.219674,S002,P0034,151
2026-01-09T16:25:39.219674,S003,P0034,163
2026-01-09T16:25:39.219674,S004,P0034,112
2026-01-09T16:25:39.219674,S005,P0034,157
2026-01-09T16:25:39.219674,S001,P0035,6
2026-01-09T16:25:39.219674,S002,P0035,78
2026-01-09T16:25:39.219674,S003,P0035,182
2026-01-09T16:25:39.219674,S004,P0035,52
2026-01-09T16:25:39.219674,S005,P0035,175
2026-01-09T16:25:39.219674,S001,P0036,66
2026-01-09T16:25:39.219674,S002,P0036,48
2026-01-09T16:25:39.219674,S003,P0036,87
2026-01-09T16:25:39.219674,S004,P0036,75
2026-01-09T16:25:39.219674,S005,P0036,102
2026-01-09T16:25:39.219674,S001,P0037,104
2026-01-09T16:25:39.219674,S002,P0037,140
2026-01-09T16:25:39.219674,S003,P0037,103
2026-01-09T16:25:39.219674,S004,P0037,112
2026-01-09T16:25:39.219674,S005,P0037,77
2026-01-09T16:25:39.219674,S001,P0038,112
2026-01-09T16:25:39.219674,S002,P0038,135
2026-01-09T16:25:39.219674,S003,P0038,117
2026-01-09T16:25:39.219674,S004,P0038,135
2026-01-09T16:25:39.219674,S005,P0038,151
2026-01-09T16:25:39.219674,S001,P0039,123
2026-01-09T16:25:39.219674,S002,P0039,34
2026-01-09T16:25:39.219674,S003,P0039,191
2026-01-09T16:25:39.219674,S004,P0039,191
2026-01-09T16:25:39.219674,S005,P0039,182
2026-01-09T16:25:39.219674,S001,P0040,31
2026-01-09T16:25:39.219674,S002,P0040,19
2026-01-09T16:25:39.219674,S003,P0040,24
2026-01-09T16:25:39.219674,S004,P0040,150
2026-01-09T16:25:39.219674,S005,P0040,131
2026-01-09T16:25:39.219674,S001,P0041,114
2026-01-09T16:25:39.219674,S002,P0041,33
2026-01-09T16:25:39.219674,S003,P0041,36
2026-01-09T16:25:39.219674,S004,P0041,87
2026-01-09T16:25:39.219674,S005,P0041,195
2026-01-09T16:25:39.219674,S001,P0042,161
2026-01-09T16:25:39.219674,S002,P0042,200
2026-01-09T16:25:39.219674,S003,P0042,183
2026-01-09T16:25:39.219674,S004,P0042,25
2026-01-09T16:25:39.219674,S005,P0042,141
2026-01-09T16:25:39.219674,S001,P0043,123
2026-01-09T16:25:39.219674,S002,P0043,186
2026-01-09T16:25:39.219674,S003,P0043,183
2026-01-09T16:25:39.219674,S004,P0043,111
2026-01-09T16:25:39.219674,S005,P0043,35
2026-01-09T16:25:39.219674,S001,P0044,13
2026-01-09T16:25:39.219674,S002,P0044,117
2026-01-09T16:25:39.219674,S003,P0044,183
2026-01-09T16:25:39.219674,S004,P0044,132
2026-01-09T16:25:39.219674,S005,P0044,24
2026-01-09T16:25:39.219674,S001,P0045,176
2026-01-09T16:25:39.219674,S002,P0045,45
2026-01-09T16:25:39.219674,S003,P0045,184
2026-01-09T16:25:39.219674,S004,P0045,176
2026-01-09T16:25:39.219674,S005,P0045,48
2026-01-09T16:25:39.219674,S001,P0046,11
2026-01-09T16:25:39.219674,S002,P0046,24
2026-01-09T16:25:39.219674,S003,P0046,128
2026-01-09T16:25:39.219674,S004,P0046,123
2026-01-09T16:25:39.219674,S005,P0046,31
2026-01-09T16:25:39.219674,S001,P0047,175
2026-01-09T16:25:39.219674,S002,P0047,31
2026-01-09T16:25:39.219674,S003,P0047,1
2026-01-09T16:25:39.219674,S004,P0047,56
2026-01-09T16:25:39.219674,S005,P0047,32
2026-01-09T16:25:39.219674,S001,P0048,11
2026-01-09T16:25:39.219674,S002,P0048,119
2026-01-09T16:25:39.219674,S003,P0048,170
2026-01-09T16:25:39.219674,S004,P0048,6
2026-01-09T16:25:39.219674,S005,P0048,198
2026-01-09T16:25:39.219674,S001,P0049,148
2026-01-09T16:25:39.219674,S002,P0049,148
2026-01-09T16:25:39.219674,S003,P0049,117
2026-01-09T16:25:39.219674,S004,P0049,194
2026-01-09T16:25:39.219674,S005,P0049,125
2026-01-09T16:25:39.219674,S001,P0050,36
2026-01-09T16:25:39.219674,S002,P0050,73
2026-01-09T16:25:39.219674,S003,P0050,7
2026-01-09T16:25:39.219674,S004,P0050,55
2026-01-09T16:25:39.219674,S005,P0050,143
2026-01-09T16:25:39.219674,S001,P0051,176
2026-01-09T16:25:39.219674,S002,P0051,21
2026-01-09T16:25:39.219674,S003,P0051,192
2026-01-09T16:25:39.219674,S004,P0051,32
2026-01-09T16:25:39.219674,S005,P0051,88
2026-01-09T16:25:39.219674,S001,P0052,5
2026-01-09T16:25:39.219674,S002,P0052,2
2026-01-09T16:25:39.219674,S003,P0052,80
2026-01-09T16:25:39.219674,S004,P0052,127
2026-01-09T16:25:39.219674,S005,P0052,44
2026-01-09T16:25:39.219674,S001,P0053,167
2026-01-09T16:25:39.219674,S002,P0053,68
2026-01-09T16:25:39.219674,S003,P0053,93
2026-01-09T16:25:39.219674,S004,P0053,199
2026-01-09T16:25:39.219674,S005,P0053,166
2026-01-09T16:25:39.219674,S001,P0054,79
2026-01-09T16:25:39.219674,S002,P0054,20
2026-01-09T16:25:39.219674,S003,P0054,141
2026-01-09T16:25:39.219674,S004,P0054,105
2026-01-09T16:25:39.219674,S005,P0054,110
2026-01-09T16:25:39.219674,S001,P0055,121
2026-01-09T16:25:39.219674,S002,P0055,39
2026-01-09T16:25:39.219674,S003,P0055,166
2026-01-09T16:25:39.219674,S004,P0055,119
2026-01-09T16:25:39.219674,S005,P0055,149
2026-01-09T16:25:39.219674,S001,P0056,112
2026-01-09T16:25:39.219674,S002,P0056,87
2026-01-09T16:25:39.219674,S003,P0056,2
2026-01-09T16:25:39.219674,S004,P0056,33
2026-01-09T16:25:39.219674,S005,P0056,2
2026-01-09T16:25:39.219674,S001,P0057,41
2026-01-09T16:25:39.219674,S002,P0057,111
2026-01-09T16:25:39.219674,S003,P0057,178
2026-01-09T16:25:39.219674,S004,P0057,137
2026-01-09T16:25:39.219674,S005,P0057,65
2026-01-09T16:25:39.219674,S001,P0058,159
2026-01-09T16:25:39.219674,S002,P0058,159
2026-01-09T16:25:39.219674,S003,P0058,57
2026-01-09T16:25:39.219674,S004,P0058,93
2026-01-09T16:25:39.219674,S005,P0058,2
2026-01-09T16:25:39.219674,S001,P0059,186
2026-01-09T16:25:39.219674,S002,P0059,66
2026-01-09T16:25:39.219674,S003,P0059,1
2026-01-09T16:25:39.219674,S004,P0059,189
2026-01-09T16:25:39.219674,S005,P0059,86
2026-01-09T16:25:39.219674,S001,P0060,180
2026-01-09T16:25:39.219674,S002,P0060,124
2026-01-09T16:25:39.219674,S003,P0060,170
2026-01-09T16:25:39.219674,S004,P0060,106
2026-01-09T16:25:39.219674,S005,P0060,62
2026-01-09T16:25:39.219674,S001,P0061,6
2026-01-09T16:25:39.219674,S002,P0061,181
2026-01-09T16:25:39.219674,S003,P0061,157
2026-01-09T16:25:39.219674,S004,P0061,59
2026-01-09T16:25:39.219674,S005,P0061,164
2026-01-09T16:25:39.219674,S001,P0062,111
2026-01-09T16:25:39.219674,S002,P0062,189
2026-01-09T16:25:39.219674,S003,P0062,78
2026-01-09T16:25:39.219674,S004,P0062,95
2026-01-09T16:25:39.219674,S005,P0062,177
2026-01-09T16:25:39.219674,S001,P0063,17
2026-01-09T16:25:39.219674,S002,P0063,48
2026-01-09T16:25:39.219674,S003,P0063,101
2026-01-09T16:25:39.219674,S004,P0063,105
2026-01-09T16:25:39.219674,S005,P0063,30
2026-01-09T16:25:39.219674,S001,P0064,135
2026-01-09T16:25:39.219674,S002,P0064,34
2026-01-09T16:25:39.219674,S003,P0064,70
2026-01-09T16:25:39.219674,S004,P0064,163
2026-01-09T16:25:39.219674,S005,P0064,4
2026-01-09T16:25:39.219674,S001,P0065,64
2026-01-09T16:25:39.219674,S002,P0065,115
2026-01-09T16:25:39.219674,S003,P0065,5
2026-01-09T16:25:39.219674,S004,P0065,78
2026-01-09T16:25:39.219674,S005,P0065,6
2026-01-09T16:25:39.219674,S001,P0066,42
2026-01-09T16:25:39.219674,S002,P0066,7
2026-01-09T16:25:39.219674,S003,P0066,48
2026-01-09T16:25:39.219674,S004,P0066,101
2026-01-09T16:25:39.219674,S005,P0066,24
2026-01-09T16:25:39.219674,S001,P0067,137
2026-01-09T16:25:39.219674,S002,P0067,109
2026-01-09T16:25:39.219674,S003,P0067,12
2026-01-09T16:25:39.219674,S004,P0067,177
2026-01-09T16:25:39.219674,S005,P0067,79
2026-01-09T16:25:39.219674,S001,P0068,76
2026-01-09T16:25:39.219674,S002,P0068,74
2026-01-09T16:25:39.219674,S003,P0068,121
2026-01-09T16:25:39.219674,S004,P0068,192
2026-01-09T16:25:39.219674,S005,P0068,86
2026-01-09T16:25:39.219674,S001,P0069,34
2026-01-09T16:25:39.219674,S002,P0069,127
2026-01-09T16:25:39.219674,S003,P0069,102
2026-01-09T16:25:39.219674,S004,P0069,101
2026-01-09T16:25:39.219674,S005,P0069,198
2026-01-09T16:25:39.219674,S001,P0070,164
2026-01-09T16:25:39.219674,S002,P0070,93
2026-01-09T16:25:39.219674,S003,P0070,7
2026-01-09T16:25:39.219674,S004,P0070,90
2026-01-09T16:25:39.219674,S005,P0070,15
2026-01-09T16:25:39.219674,S001,P0071,67
2026-01-09T16:25:39.219674,S002,P0071,57
2026-01-09T16:25:39.219674,S003,P0071,31
2026-01-09T16:25:39.219674,S004,P0071,108
2026-01-09T16:25:39.219674,S005,P0071,24
2026-01-09T16:25:39.219674,S001,P0072,53
2026-01-09T16:25:39.219674,S002,P0072,61
2026-01-09T16:25:39.219674,S003,P0072,15
2026-01-09T16:25:39.219674,S004,P0072,156
2026-01-09T16:25:39.219674,S005,P0072,74
2026-01-09T16:25:39.219674,S001,P0073,89
2026-01-09T16:25:39.219674,S002,P0073,74
2026-01-09T16:25:39.219674,S003,P0073,0
2026-01-09T16:25:39.219674,S004,P0073,172
2026-01-09T16:25:39.219674,S005,P0073,94
2026-01-09T16:25:39.219674,S001,P0074,149
2026-01-09T16:25:39.219674,S002,P0074,142
2026-01-09T16:25:39.219674,S003,P0074,196
2026-01-09T16:25:39.219674,S004,P0074,29
2026-01-09T16:25:39.219674,S005,P0074,101
2026-01-09T16:25:39.219674,S001,P0075,95
2026-01-09T16:25:39.219674,S002,P0075,54
2026-01-09T16:25:39.219674,S003,P0075,86
2026-01-09T16:25:39.219674,S004,P0075,122
2026-01-09T16:25:39.219674,S005,P0075,92
2026-01-09T16:25:39.219674,S001,P0076,10
2026-01-09T16:25:39.219674,S002,P0076,188
2026-01-09T16:25:39.219674,S003,P0076,71
2026-01-09T16:25:39.219674,S004,P0076,117
2026-01-09T16:25:39.219674,S005,P0076,90
2026-01-09T16:25:39.219674,S001,P0077,17
2026-01-09T16:25:39.219674,S002,P0077,133
2026-01-09T16:25:39.219674,S003,P0077,4
2026-01-09T16:25:39.219674,S004,P0077,167
2026-01-09T16:25:39.219674,S005,P0077,119
2026-01-09T16:25:39.219674,S001,P0078,157
2026-01-09T16:25:39.219674,S002,P0078,50
2026-01-09T16:25:39.219674,S003,P0078,147
2026-01-09T16:25:39.219674,S004,P0078,105
2026-01-09T16:25:39.219674,S005,P0078,108
2026-01-09T16:25:39.219674,S001,P0079,138
2026-01-09T16:25:39.219674,S002,P0079,178
2026-01-09T16:25:39.219674,S003,P0079,173
2026-01-09T16:25:39.219674,S004,P0079,118
2026-01-09T16:25:39.219674,S005,P0079,108
2026-01-09T16:25:39.219674,S001,P0080,152
2026-01-09T16:25:39.219674,S002,P0080,0
2026-01-09T16:25:39.219674,S003,P0080,133
2026-01-09T16:25:39.219674,S004,P0080,117
2026-01-09T16:25:39.219674,S005,P0080,151
2026-01-09T16:25:39.219674,S001,P0081,49
2026-01-09T16:25:39.219674,S002,P0081,26
2026-01-09T16:25:39.219674,S003,P0081,56
2026-01-09T16:25:39.219674,S004,P0081,152
2026-01-09T16:25:39.219674,S005,P0081,5
2026-01-09T16:25:39.219674,S001,P0082,75
2026-01-09T16:25:39.219674,S002,P0082,175
2026-01-09T16:25:39.219674,S003,P0082,149
2026-01-09T16:25:39.219674,S004,P0082,143
2026-01-09T16:25:39.219674,S005,P0082,58
2026-01-09T16:25:39.219674,S001,P0083,31
2026-01-09T16:25:39.219674,S002,P0083,106
2026-01-09T16:25:39.219674,S003,P0083,183
2026-01-09T16:25:39.219674,S004,P0083,90
2026-01-09T16:25:39.219674,S005,P0083,87
2026-01-09T16:25:39.219674,S001,P0084,145
2026-01-09T16:25:39.219674,S002,P0084,108
2026-01-09T16:25:39.219674,S003,P0084,194
2026-01-09T16:25:39.219674,S004,P0084,21
2026-01-09T16:25:39.219674,S005,P0084,17
2026-01-09T16:25:39.219674,S001,P0085,128
2026-01-09T16:25:39.219674,S002,P0085,36
2026-01-09T16:25:39.219674,S003,P0085,181
2026-01-09T16:25:39.219674,S004,P0085,99
2026-01-09T16:25:39.219674,S005,P0085,81
2026-01-09T16:25:39.219674,S001,P0086,162
2026-01-09T16:25:39.219674,S002,P0086,164
2026-01-09T16:25:39.219674,S003,P0086,120
2026-01-09T16:25:39.219674,S004,P0086,163
2026-01-09T16:25:39.219674,S005,P0086,135
2026-01-09T16:25:39.219674,S001,P0087,144
2026-01-09T16:25:39.219674,S002,P0087,140
2026-01-09T16:25:39.219674,S003,P0087,62
2026-01-09T16:25:39.219674,S004,P0087,149
2026-01-09T16:25:39.219674,S005,P0087,40
2026-01-09T16:25:39.219674,S001,P0088,115
2026-01-09T16:25:39.219674,S002,P0088,69
2026-01-09T16:25:39.219674,S003,P0088,12
2026-01-09T16:25:39.219674,S004,P0088,177
2026-01-09T16:25:39.219674,S005,P0088,187
2026-01-09T16:25:39.219674,S001,P0089,41
2026-01-09T16:25:39.219674,S002,P0089,119
2026-01-09T16:25:39.219674,S003,P0089,108
2026-01-09T16:25:39.219674,S004,P0089,99
2026-01-09T16:25:39.219674,S005,P0089,112
2026-01-09T16:25:39.219674,S001,P0090,177
2026-01-09T16:25:39.219674,S002,P0090,82
2026-01-09T16:25:39.219674,S003,P0090,61
2026-01-09T16:25:39.219674,S004,P0090,141
2026-01-09T16:25:39.219674,S005,P0090,99
2026-01-09T16:25:39.219674,S001,P0091,111
2026-01-09T16:25:39.219674,S002,P0091,55
2026-01-09T16:25:39.219674,S003,P0091,5
2026-01-09T16:25:39.219674,S004,P0091,96
2026-01-09T16:25:39.219674,S005,P0091,193
2026-01-09T16:25:39.219674,S001,P0092,200
2026-01-09T16:25:39.219674,S002,P0092,114
2026-01-09T16:25:39.219674,S003,P0092,200
2026-01-09T16:25:39.219674,S004,P0092,161
2026-01-09T16:25:39.219674,S005,P0092,55
2026-01-09T16:25:39.219674,S001,P0093,91
2026-01-09T16:25:39.219674,S002,P0093,115
2026-01-09T16:25:39.219674,S003,P0093,173
2026-01-09T16:25:39.219674,S004,P0093,172
2026-01-09T16:25:39.219674,S005,P0093,101
2026-01-09T16:25:39.219674,S001,P0094,198
2026-01-09T16:25:39.219674,S002,P0094,182
2026-01-09T16:25:39.219674,S003,P0094,40
2026-01-09T16:25:39.219674,S004,P0094,152
2026-01-09T16:25:39.219674,S005,P0094,64
2026-01-09T16:25:39.219674,S001,P0095,163
2026-01-09T16:25:39.219674,S002,P0095,86
2026-01-09T16:25:39.219674,S003,P0095,171
2026-01-09T16:25:39.219674,S004,P0095,134
2026-01-09T16:25:39.219674,S005,P0095,184
2026-01-09T16:25:39.219674,S001,P0096,159
2026-01-09T16:25:39.219674,S002,P0096,119
2026-01-09T16:25:39.219674,S003,P0096,183
2026-01-09T16:25:39.219674,S004,P0096,39
2026-01-09T16:25:39.219674,S005,P0096,195
2026-01-09T16:25:39.219674,S001,P0097,7
2026-01-09T16:25:39.219674,S002,P0097,68
2026-01-09T16:25:39.219674,S003,P0097,92
2026-01-09T16:25:39.219674,S004,P0097,92
2026-01-09T16:25:39.219674,S005,P0097,70
2026-01-09T16:25:39.219674,S001,P0098,82
2026-01-09T16:25:39.219674,S002,P0098,81
2026-01-09T16:25:39.219674,S003,P0098,177
2026-01-09T16:25:39.219674,S004,P0098,126
2026-01-09T16:25:39.219674,S005,P0098,89
2026-01-09T16:25:39.219674,S001,P0099,118
2026-01-09T16:25:39.219674,S002,P0099,64
2026-01-09T16:25:39.219674,S003,P0099,28
2026-01-09T16:25:39.219674,S004,P0099,63
2026-01-09T16:25:39.219674,S005,P0099,38
2026-01-09T16:25:39.219674,S001,P0100,60
2026-01-09T16:25:39.219674,S002,P0100,31
2026-01-09T16:25:39.219674,S003,P0100,154
2026-01-09T16:25:39.219674,S004,P0100,32
2026-01-09T16:25:39.219674,S005,P0100,10
2026-01-10T16:25:39.219674,S001,P0001,191
2026-01-10T16:25:39.219674,S002,P0001,44
2026-01-10T16:25:39.219674,S003,P0001,14
2026-01-10T16:25:39.219674,S004,P0001,183
2026-01-10T16:25:39.219674,S005,P0001,130
2026-01-10T16:25:39.219674,S001,P0002,72
2026-01-10T16:25:39.219674,S002,P0002,144
2026-01-10T16:25:39.219674,S003,P0002,66
2026-01-10T16:25:39.219674,S004,P0002,171
